Zip,State,Latitude,Longitude,3 pin
74345,OK,36.603587,-94.72974,743
37743,TN,36.102325,-82.85446,377
80946,CO,38.82469,-104.562027,809
38468,TN,35.135003,-87.29218,384
91115,CA,33.786594,-118.298662,911
39566,MS,30.441072,-88.634482,395
98666,WA,45.801586,-122.520347,986
43986,OH,40.374942,-80.99193,439
72338,AR,35.443275,-90.17801,723
44102,OH,41.473451,-81.7358,441
94089,CA,37.406289,-122.00838,940
45684,OH,38.664532,-83.29759,456
65069,MO,38.748204,-91.57242,650
29340,SC,35.03653,-81.62497,293
65444,MO,37.365975,-92.07367,654
29494,SC,32.727638,-80.24773,294
67052,KS,37.651845,-97.5739,670
29645,SC,34.601311,-82.13111,296
68180,NE,41.291736,-96.171104,681
68902,NE,40.589594,-98.397248,689
56083,MN,44.21838,-95.13348,560
30364,GA,33.844371,-84.47405,303
72369,AR,34.459854,-90.78022,723
10506,NY,41.195778,-73.62777,105
71068,LA,32.304429,-93.33008,710
40014,KY,38.335106,-85.4584,400
40930,KY,36.855044,-83.739,409
13312,NY,43.689564,-75.27252,133
12789,NY,41.708062,-74.5698,127
14472,NY,42.964593,-77.5919,144
44878,OH,40.949737,-82.52995,448
95134,CA,37.412539,-121.94461,951
35288,AL,33.445808,-86.928542,352
55953,MN,43.519177,-92.96466,559
29014,SC,34.552119,-81.13542,290
50028,IA,41.820644,-93.14743,500
8051,NJ,39.785785,-75.17761,805
74145,OK,36.096296,-95.8847,741
38825,MS,33.869763,-88.462173,388
47882,IN,39.090479,-87.40667,478
39366,MS,31.931474,-88.922,393
49023,MI,42.001551,-86.715294,490
49267,MI,41.757599,-83.70951,492
11783,NY,40.679752,-73.48959,117
12245,NY,42.614852,-73.970812,122
12861,NY,43.74531,-73.41569,128
69135,NE,42.211636,-100.2201,691
6513,CT,41.315797,-72.8803,651
7030,NJ,40.744851,-74.03294,703
71428,LA,31.612444,-93.097958,714
62083,IL,39.354674,-89.19993,620
62421,IL,38.755492,-87.95334,624
64441,MO,40.386181,-94.28975,644
78237,TX,29.422583,-98.56584,782
58705,ND,48.234184,-101.297161,587
60069,IL,42.188074,-87.92717,600
60667,IL,41.811929,-87.68732,606
65446,MO,37.817055,-91.26828,654
92320,CA,33.984551,-117.03767,923
92410,CA,34.106965,-117.2975,924
98326,WA,48.181608,-124.41188,983
3443,NH,42.871815,-72.47163,344
4567,ME,43.900856,-69.859541,456
5752,VT,43.225264,-73.141318,575
5753,VT,44.006024,-73.172,575
6382,CT,41.457198,-72.11459,638
1752,MA,42.350909,-71.54753,175
30552,GA,34.763553,-83.44201,305
31758,GA,30.868187,-83.927785,317
32831,FL,28.458149,-81.13666,328
33009,FL,25.987069,-80.15004,330
13860,NY,42.183045,-74.925617,138
14612,NY,43.256462,-77.66183,146
22748,VA,38.372652,-78.380509,227
17861,PA,40.770921,-77.08455,178
18630,PA,41.653604,-76.03178,186
18653,PA,41.393881,-75.82447,186
718,PR,18.22048,-65.74293,718
13840,NY,42.039512,-76.400376,138
5085,VT,44.062646,-72.13946,508
95373,CA,37.986377,-120.241412,953
98387,WA,47.077796,-122.40517,983
90842,CA,33.786594,-118.298662,908
92158,CA,33.016928,-116.846046,921
93207,CA,35.87137,-118.6821,932
96094,CA,41.460403,-122.38544,960
73141,OK,35.498461,-97.39314,731
74438,OK,35.520519,-95.75122,744
67481,KS,39.023406,-98.40165,674
67575,KS,38.445884,-99.26298,675
64076,MO,38.98915,-93.95373,640
64483,MO,40.03722,-94.83935,644
64498,MO,40.554988,-95.34418,644
65409,MO,37.876191,-91.777182,654
85327,AZ,33.276539,-112.18717,853
85543,AZ,32.90375,-109.84995,855
60694,IL,41.811929,-87.68732,606
60935,IL,41.17569,-88.17268,609
78146,TX,28.615464,-97.81591,781
80266,CO,39.747179,-104.991511,802
80329,CO,40.087835,-105.373507,803
70001,LA,29.984096,-90.16902,700
70499,LA,30.847346,-90.154156,704
50116,IA,41.17969,-92.94775,501
50522,IA,43.192938,-94.19512,505
48277,MI,42.239933,-83.150823,482
49248,MI,41.766891,-84.01395,492
26369,WV,39.328064,-80.33566,263
26810,WV,38.973027,-78.73978,268
28112,NC,34.936388,-80.5382,281
43116,OH,39.768502,-83.06007,431
21250,MD,39.258226,-76.713149,212
4681,ME,44.168214,-68.66405,468
5401,VT,44.484038,-73.22126,540
14754,NY,42.020028,-78.20368,147
77481,TX,29.478032,-95.58329,774
77976,TX,28.954273,-97.090604,779
78545,TX,26.561861,-99.13392,785
79915,TX,31.743038,-106.36957,799
79935,TX,31.784541,-106.33705,799
58741,ND,48.269326,-100.82468,587
85074,AZ,33.276539,-112.18717,850
85258,AZ,33.566635,-111.89337,852
74331,OK,36.618326,-94.93424,743
75929,TX,31.242362,-94.17675,759
73170,OK,35.338716,-97.53569,731
80640,CO,39.885202,-104.88339,806
82636,WY,42.828639,-106.15952,826
14901,NY,42.091924,-76.79217,149
16503,PA,42.127807,-80.06351,165
17080,PA,40.64043,-76.80346,170
32626,FL,29.453178,-82.86837,326
23398,VA,37.534336,-75.877052,233
23941,VA,36.948129,-78.248333,239
21669,MD,38.458374,-76.30203,216
17951,PA,40.679479,-76.24495,179
19401,PA,40.123708,-75.33843,194
30111,GA,33.912473,-84.557181,301
12305,NY,42.814476,-73.94337,123
26444,WV,39.377589,-79.76428,264
28018,NC,35.441168,-81.7995,280
28109,NC,35.485703,-80.28811,281
52235,IA,41.55464,-91.53532,522
52732,IA,41.861633,-90.21539,527
55592,MN,45.200875,-93.888099,555
12402,NY,41.878801,-74.345684,124
13843,NY,42.533274,-75.38008,138
24504,VA,37.400275,-79.12597,245
25148,WV,38.04358,-81.57171,251
19192,PA,39.951112,-75.167622,191
19367,PA,39.964795,-75.88285,193
75939,TX,30.998982,-94.7994,759
77592,TX,29.330501,-94.800238,775
84657,UT,38.834889,-111.943,846
65660,MO,37.330625,-92.27211,656
67140,KS,37.065497,-97.36562,671
68824,NE,40.99858,-98.60417,688
87037,NM,36.17798,-107.80037,870
87581,NM,36.537146,-106.13395,875
89043,NV,38.122239,-114.40318,890
78211,TX,29.362185,-98.54644,782
78555,TX,26.250709,-97.711367,785
79535,TX,32.249241,-100.449,795
79852,TX,29.441286,-103.63643,798
72121,AR,35.432905,-91.81901,721
73113,OK,35.551409,-97.407537,731
74399,OK,36.932944,-94.873005,743
6460,CT,41.21953,-73.0554,646
7939,NJ,40.566553,-74.599801,793
8075,NJ,40.029361,-74.9541,807
10607,NY,41.041191,-73.80953,106
924,PR,18.401917,-66.01194,924
2139,MA,42.364347,-71.10431,213
2305,MA,41.970474,-70.701357,230
2407,MA,42.136086,-70.688251,240
65571,MO,37.184223,-91.65064,655
66223,KS,38.860552,-94.66594,662
53167,WI,42.742629,-88.22308,531
37659,TN,36.293805,-82.49704,376
29599,SC,33.694492,-79.011696,295
13664,NY,44.585561,-75.64797,136
15341,PA,39.82644,-80.35051,153
20026,DC,38.893311,-77.014647,200
22959,VA,37.935994,-78.64088,229
41037,KY,38.3481,-83.718626,410
43343,OH,40.308916,-83.97325,433
43925,OH,40.450257,-80.86015,439
44514,OH,41.016159,-80.61549,445
45412,OH,39.750471,-84.268593,454
97640,OR,42.961806,-120.77072,976
98564,WA,46.50494,-122.48668,985
99128,ID,47.091551,-116.99158,991
99336,WA,46.210957,-119.16369,993
56477,MN,46.630023,-95.01222,564
57251,SD,45.268329,-96.9274,572
57273,SD,45.369654,-97.2924,572
61453,IL,41.010666,-90.75393,614
62837,IL,38.374627,-88.35735,628
63740,MO,37.182556,-89.68379,637
63860,MO,36.67088,-89.57338,638
44233,OH,41.233479,-81.73475,442
44425,OH,41.166743,-80.57733,444
46227,IN,39.678495,-86.12973,462
49653,MI,44.975051,-85.72325,496
41503,KY,37.67059,-82.28465,415
36032,AL,31.984289,-86.57087,360
39272,MS,32.311287,-90.397157,392
96849,HI,24.859832,-168.021815,968
98046,WA,48.037258,-121.682271,980
98648,WA,45.669604,-121.91332,986
99767,AK,65.507883,-150.1636,997
5060,VT,43.954353,-72.66916,506
5481,VT,44.824855,-72.895849,548
1938,MA,42.682965,-70.84007,193
29419,SC,32.84885,-79.85773,294
31071,GA,32.13702,-83.52604,310
47974,IN,40.043359,-87.4655,479
38827,MS,34.513163,-88.2092,388
39735,MS,33.371974,-89.17616,397
21904,MD,39.61881,-76.0853,219
22649,VA,39.004774,-78.247806,226
23177,VA,37.728152,-76.99901,231
29066,SC,33.905722,-81.530165,290
30567,GA,34.167309,-83.68536,305
35214,AL,33.558772,-86.89199,352
37010,TN,36.569635,-87.10026,370
37059,TN,35.993983,-85.92851,370
37086,TN,36.01333,-86.56268,370
37171,TN,36.354736,-87.30571,371
37682,TN,36.296007,-82.305359,376
38347,TN,35.462376,-88.50539,383
18625,PA,41.509364,-75.85458,186
19155,PA,40.001811,-75.11787,191
20706,MD,38.964093,-76.85331,207
21210,MD,39.352496,-76.63452,212
23140,VA,37.438569,-77.03578,231
24899,WV,37.375246,-81.653889,248
43150,OH,39.778306,-82.41455,431
33499,FL,26.645895,-80.430269,334
27311,NC,36.49076,-79.48073,273
27862,NC,36.490929,-77.1981,278
38567,TN,36.140473,-85.91072,385
38758,MS,34.095627,-90.51041,387
50368,IA,41.672687,-93.572173,503
50559,IA,43.204803,-94.31526,505
50670,IA,42.710399,-92.59746,506
52237,IA,42.346132,-91.24208,522
59501,MT,48.584562,-109.78365,595
67033,KS,37.519257,-97.152533,670
68278,NE,41.264333,-95.946368,682
63821,MO,36.048279,-90.23343,638
63955,MO,36.604837,-90.68582,639
55430,MN,45.059265,-93.29977,554
60684,IL,41.811929,-87.68732,606
60931,IL,40.876303,-87.60159,609
61553,IL,40.449305,-90.161761,615
62272,IL,38.006386,-89.61645,622
62346,IL,40.151799,-90.95426,623
55045,MN,45.387281,-92.83551,550
73402,OK,34.288884,-97.248074,734
73447,OK,34.225742,-96.86109,734
75607,TX,32.51121,-94.783493,756
32658,FL,29.845122,-82.39845,326
15442,PA,40.013397,-79.83113,154
7666,NJ,40.890964,-74.01115,766
938,PR,18.410462,-66.060533,938
30370,GA,33.844371,-84.47405,303
30919,GA,33.386041,-82.090996,309
33915,FL,26.659942,-81.893427,339
33956,FL,26.536435,-82.0915,339
35490,AL,33.197284,-87.25156,354
35771,AL,34.546397,-85.98279,357
96715,HI,21.979991,-159.512392,967
98581,WA,46.373347,-123.05308,985
56277,MN,44.766441,-94.99624,562
57569,SD,43.839997,-99.57459,575
57790,SD,44.018548,-102.23778,577
58319,ND,47.663508,-99.664406,583
58355,ND,48.591846,-98.36827,583
59313,MT,46.357253,-104.25299,593
60408,IL,41.262178,-88.22307,604
78705,TX,30.292424,-97.73856,787
93772,CA,36.746375,-119.639658,937
95064,CA,37.000199,-122.06026,950
87736,NM,35.974115,-105.17633,877
88047,NM,32.213198,-106.71991,880
89146,NV,36.141119,-115.22493,891
90220,CA,33.890566,-118.23666,902
64657,MO,40.130633,-94.21671,646
61546,IL,40.442037,-89.78797,615
61632,IL,40.765301,-89.569207,616
61870,IL,39.90241,-87.62722,618
58442,ND,46.596847,-99.1616,584
58731,ND,48.422289,-100.98409,587
54201,WI,44.613604,-87.46502,542
57118,SD,43.674582,-96.79134,571
62513,IL,39.716269,-89.13269,625
49871,MI,46.440274,-87.58988,498
63530,MO,39.911723,-92.46408,635
63367,MO,38.796601,-90.78525,633
55168,MN,45.005902,-93.105869,551
78522,TX,26.188911,-97.764271,785
61450,IL,40.567399,-90.97066,614
62324,IL,39.988988,-90.94976,623
77072,TX,29.700898,-95.59002,770
83676,ID,43.653878,-116.90117,836
77905,TX,28.737085,-97.0146,779
85227,AZ,33.212186,-111.686171,852
85736,AZ,31.979764,-111.29398,857
78338,TX,26.870238,-97.77433,783
79410,TX,33.570135,-101.88901,794
79529,TX,33.423156,-99.82014,795
79561,TX,32.504094,-100.15822,795
80538,CO,40.435645,-105.08726,805
97031,OR,45.673147,-121.5368,970
97223,OR,45.43884,-122.78224,972
88135,NM,34.511478,-103.06869,881
95358,CA,37.622898,-121.05181,953
92553,CA,33.923243,-117.24211,925
76933,TX,31.887436,-100.28655,769
77631,TX,30.054793,-93.903108,776
30450,GA,32.555659,-81.9242,304
34974,FL,27.1944,-80.84644,349
35287,AL,33.544622,-86.929208,352
35739,AL,34.972309,-86.81352,357
37063,TN,35.859565,-86.420958,370
38136,TN,35.201738,-89.971538,381
38315,TN,35.260888,-88.64275,383
41000,KY,39.0358,-84.546445,410
41018,KY,39.013755,-84.60229,410
14482,NY,42.979887,-77.97053,144
62871,IL,37.877628,-88.29114,628
63057,MO,38.341918,-90.408223,630
71023,LA,32.487485,-93.39035,710
57574,SD,43.126441,-101.3747,575
48768,MI,43.370434,-83.57917,487
14214,NY,42.941407,-78.83741,142
15236,PA,40.342869,-79.97929,152
15311,PA,40.042851,-80.18827,153
17870,PA,40.812047,-76.86138,178
18105,PA,40.693376,-75.471156,181
19901,DE,39.16426,-75.51163,199
17253,PA,40.210859,-78.00567,172
8091,NJ,39.807695,-74.93392,809
8840,NJ,40.543354,-74.3587,884
10268,NY,40.780751,-73.977182,102
10917,NY,41.322344,-74.12354,109
667,PR,18.017819,-67.04226,667
1007,MA,42.278424,-72.411,100
29038,SC,33.372063,-80.98409,290
29934,SC,32.602042,-81.12453,299
30014,GA,33.581406,-83.851,300
12784,NY,41.676139,-74.6217,127
13104,NY,42.987329,-75.96763,131
13208,NY,43.074566,-76.14747,132
28037,NC,35.501448,-81.00412,280
8889,NJ,40.612851,-74.76682,888
10547,NY,41.314676,-73.85118,105
46953,IN,40.53089,-85.65922,469
47375,IN,39.860417,-85.015983,473
41164,KY,38.292177,-83.18381,411
41558,KY,37.533643,-82.21145,415
53065,WI,43.689915,-88.56586,530
55985,MN,44.157166,-92.89357,559
56052,MN,44.320314,-93.57071,560
45617,OH,39.280388,-83.158991,456
36024,AL,32.697561,-86.016,360
39320,MS,32.535472,-88.72639,393
45410,OH,39.748309,-84.15893,454
20439,DC,38.893311,-77.014647,204
3592,NH,45.085547,-71.30724,359
4288,ME,44.197009,-70.239485,428
6250,CT,41.768455,-72.20007,625
17257,PA,40.053308,-77.50622,172
11937,NY,40.995384,-72.18564,119
12527,NY,41.520249,-73.933259,125
13658,NY,44.744462,-75.28123,136
84072,UT,40.362986,-110.70128,840
91302,CA,34.133513,-118.66464,913
92220,CA,33.920803,-116.87897,922
85061,AZ,33.276539,-112.18717,850
85545,AZ,33.624008,-111.01062,855
97876,OR,45.52535,-118.01193,978
98560,WA,47.26332,-123.43097,985
95637,CA,38.830508,-122.19944,956
95977,CA,39.19322,-121.28975,959
96121,CA,40.169038,-120.37815,961
96797,HI,21.403487,-158.01389,967
78940,TX,29.941521,-96.65977,789
79761,TX,31.854455,-102.35906,797
79961,TX,31.694842,-106.299987,799
51647,IA,40.599361,-95.36419,516
54741,WI,44.601345,-90.98854,547
55306,MN,44.732569,-93.28909,553
55341,MN,45.15546,-93.66369,553
55470,MN,45.015914,-93.47188,554
67132,KS,37.813869,-96.57856,671
63111,MO,38.559302,-90.25174,631
63666,MO,37.327153,-91.024337,636
48109,MI,42.291637,-83.71831,481
50117,IA,41.671777,-94.84924,501
50332,IA,41.672687,-93.572173,503
51050,IA,42.786134,-95.9482,510
34260,FL,27.427213,-82.438689,342
39476,MS,31.355717,-88.85881,394
4988,ME,44.60509,-69.33022,498
6836,CT,41.308873,-73.363661,683
6907,CT,41.096846,-73.52128,690
90065,CA,34.107559,-118.22663,900
98133,WA,47.733852,-122.34461,981
82635,WY,43.410459,-106.2421,826
85230,AZ,32.742949,-111.78945,852
85261,AZ,33.276539,-112.18717,852
75980,TX,31.154673,-94.363,759
76040,TX,32.826172,-97.09721,760
76048,TX,32.424695,-97.78894,760
76642,TX,31.510726,-96.51529,766
76854,TX,30.646698,-99.54107,768
93303,CA,35.294405,-118.905173,933
93915,CA,36.35433,-121.132928,939
93925,CA,36.581329,-121.46597,939
79980,TX,31.694842,-106.299987,799
90502,CA,33.833416,-118.29198,905
92022,CA,33.016928,-116.846046,920
71461,LA,31.114793,-93.27979,714
13688,NY,43.951666,-75.767772,136
14138,NY,42.372077,-79.05552,141
8071,NJ,39.730964,-75.13009,807
8862,NJ,40.430006,-74.417344,886
2146,MA,42.308198,-71.088745,214
2344,MA,41.970474,-70.701357,234
2805,RI,41.830469,-71.711713,280
2829,RI,41.879298,-71.589357,282
5233,VT,43.761499,-73.187699,523
5760,VT,43.801501,-73.2869,576
6101,CT,41.78007,-72.677099,610
7735,NJ,40.439714,-74.19374,773
16827,PA,40.78267,-77.78689,168
17035,PA,40.4305,-77.5843,170
99624,AK,57.529161,-154.00286,996
44643,OH,40.646529,-81.30882,446
26525,WV,39.646876,-79.59847,265
27808,NC,35.47031,-76.77855,278
33082,FL,26.145724,-80.448254,330
16037,PA,40.821535,-80.13033,160
17834,PA,40.792365,-76.47131,178
6468,CT,41.336046,-73.22241,646
7763,NJ,40.302718,-74.24928,776
8827,NJ,40.677404,-74.96875,882
12233,NY,42.614852,-73.970812,122
12515,NY,41.681096,-74.06421,125
22406,VA,38.387261,-77.54676,224
3826,NH,42.890357,-71.12296,382
4554,ME,43.863028,-69.51314,455
13638,NY,44.021094,-75.76113,136
14054,NY,42.903676,-78.13481,140
15321,PA,40.322872,-80.18745,153
20918,MD,39.143979,-77.207617,209
21161,MD,39.659671,-76.56859,211
1929,MA,42.631753,-70.77925,192
2724,MA,41.684152,-71.17436,272
24974,WV,37.665867,-80.44338,249
76648,TX,31.84121,-96.80817,766
77216,TX,29.83399,-95.434241,772
65344,MO,39.310853,-93.22589,653
66711,KS,37.644301,-94.64895,667
66853,KS,38.000062,-96.21271,668
67022,KS,37.062453,-97.60782,670
67051,KS,37.104798,-97.19239,670
16368,PA,41.811682,-79.264322,163
19075,PA,40.11461,-75.18632,190
24431,VA,38.167914,-78.84222,244
24901,WV,37.80848,-80.44493,249
26034,WV,40.609272,-80.55893,260
26574,WV,39.558702,-80.17617,265
27553,NC,36.484233,-78.30615,275
5747,VT,43.999811,-72.83927,574
7974,NJ,40.698268,-74.40225,797
13333,NY,42.843048,-74.80882,133
29545,SC,34.164187,-78.96696,295
13820,NY,42.469761,-75.05192,138
14437,NY,42.576771,-77.71925,144
15285,PA,40.434436,-80.024817,152
35765,AL,34.695645,-85.80484,357
35813,AL,34.733964,-86.522913,358
37885,TN,35.543355,-84.1933,378
43811,OH,40.180136,-81.90422,438
44706,OH,40.776858,-81.40593,447
45142,OH,39.213112,-83.80743,451
46051,IN,40.065589,-85.84631,460
46590,IN,41.22163,-85.81795,465
28645,NC,35.934783,-81.54476,286
29065,SC,34.295632,-81.30068,290
29644,SC,34.681279,-82.19732,296
26590,WV,39.704464,-80.27178,265
31822,GA,32.867211,-84.88437,318
31906,GA,32.468442,-84.95128,319
98613,WA,45.722786,-120.96163,986
81429,CO,38.371101,-108.969823,814
85390,AZ,33.961122,-112.76952,853
86045,AZ,36.061184,-111.06828,860
76107,TX,32.738481,-97.38424,761
77347,TX,29.83399,-95.434241,773
95318,CA,37.673629,-119.81305,953
87937,NM,32.603957,-107.16806,879
79740,TX,31.019602,-102.47675,797
62655,IL,40.147371,-90.00698,626
65461,MO,37.68574,-92.04337,654
56528,MN,46.528138,-95.79661,565
66548,KS,39.691428,-96.76189,665
60125,IL,41.839679,-88.088716,601
60922,IL,41.005603,-87.90649,609
61329,IL,41.380259,-89.21239,613
62257,IL,38.260108,-89.73627,622
55730,MN,47.087782,-93.921429,557
20506,DC,38.899364,-77.037668,205
78066,TX,29.466279,-98.89162,780
64489,MO,40.218842,-94.5455,644
65723,MO,36.956471,-94.02134,657
67202,KS,37.686992,-97.33362,672
74557,OK,34.391572,-95.67366,745
75255,TX,32.669783,-96.614921,752
75477,TX,33.543006,-95.72382,754
75791,TX,32.226082,-95.21751,757
64454,MO,39.61222,-94.5929,644
80835,CO,39.172831,-104.08793,808
82512,WY,43.428698,-109.21806,825
56710,MN,48.192532,-96.9986,567
90847,CA,33.786594,-118.298662,908
92501,CA,33.991181,-117.37074,925
92539,CA,33.55055,-116.67362,925
92880,CA,33.903803,-117.60221,928
99117,WA,47.757764,-118.49343,991
99514,AK,61.108864,-149.440311,995
49918,MI,47.467597,-87.88212,499
50475,IA,42.88516,-93.22082,504
66763,KS,37.455819,-94.69088,667
67012,KS,37.660135,-96.53372,670
53194,WI,42.58098,-87.662878,531
15713,PA,40.56265,-79.25965,157
16255,PA,41.115411,-79.46865,162
18991,PA,40.328645,-75.10278,189
67217,KS,37.62421,-97.36312,672
6374,CT,41.684777,-71.91911,637
69218,NE,42.848109,-101.65674,692
69352,NE,41.849619,-103.99465,693
49720,MI,45.294169,-85.24516,497
49793,MI,46.199197,-85.05287,497
73147,OK,35.551409,-97.407537,731
74864,OK,35.490727,-96.69141,748
63357,MO,38.647611,-91.09159,633
63348,MO,38.814432,-90.94433,633
63956,MO,37.199631,-90.52353,639
68572,NE,40.784451,-96.688799,685
72727,AR,35.970492,-93.94296,727
71914,AR,34.513682,-92.968531,719
92024,CA,33.053092,-117.26855,920
93035,CA,34.179304,-119.22189,930
82649,WY,43.232318,-108.15555,826
77901,TX,28.806417,-96.99356,779
84025,UT,40.988347,-111.88847,840
55037,MN,46.008128,-92.79349,550
31816,GA,32.862377,-84.60879,318
14506,NY,42.999201,-77.50263,145
32190,FL,29.332109,-81.50008,321
94406,CA,37.381144,-122.334825,944
94589,CA,38.152068,-122.25074,945
95240,CA,38.12463,-121.25039,952
92519,CA,33.752886,-116.055617,925
93714,CA,36.746375,-119.639658,937
734,PR,17.999499,-66.643934,734
56381,MN,45.578335,-95.55201,563
57326,SD,43.71725,-99.131736,573
41039,KY,38.424954,-83.86286,410
44057,OH,41.80063,-81.06021,440
44198,OH,41.685744,-81.672797,441
44858,OH,41.261375,-82.589042,448
45630,OH,38.793335,-82.96046,456
32478,FL,30.778182,-85.53832,324
32832,FL,28.395979,-81.17653,328
34476,FL,29.08091,-82.21004,344
35976,AL,34.350835,-86.30475,359
47925,IN,40.882284,-86.74363,479
48657,MI,43.69784,-84.39169,486
