SKU,Category,New.Category,EDC.Available
10148880,Disco,Seasonal,0
10530242,Disco,Seasonal,0
10263097,Disco,Seasonal,0
10409349,Disco,Seasonal,0
10467540,Disco,Seasonal,0
10408955,Disco,Seasonal,0
10514790,Disco,Seasonal,0
10546790,Disco,Seasonal,0
10513964,Disco,Seasonal,0
10147088,Disco,Seasonal,0
10010081,Disco,Seasonal,0
10558304,Disco,Seasonal,0
10561390,Disco,Seasonal,0
10216499,Disco,Seasonal,0
10443720,Disco,Seasonal,0
10147085,Disco,Seasonal,0
10189908,Disco,Seasonal,0
10552162,Disco,Seasonal,0
10416112,Disco,Seasonal,0
10504034,Disco,Seasonal,0
10103931,Disco,Seasonal,0
10519845,Disco,Seasonal,0
10491858,Disco,Seasonal,0
10538230,Disco,Seasonal,0
10545977,Disco,Seasonal,0
10532090,Disco,Seasonal,0
10478042,Disco,Seasonal,0
10547915,Disco,Seasonal,0
10337763,Disco,Seasonal,0
10113092,Disco,Seasonal,0
10514795,Disco,Seasonal,0
10460982,Disco,Seasonal,0
10478853,Disco,Seasonal,0
10560108,Disco,Seasonal,0
10509411,Disco,Seasonal,0
10416842,Disco,Seasonal,0
10543730,Disco,Seasonal,0
10551779,Disco,Seasonal,0
10519862,Disco,Seasonal,0
10518524,Disco,Seasonal,0
10505363,Disco,Seasonal,0
10512119,Disco,Seasonal,0
10553729,Disco,Seasonal,0
10443727,Disco,Seasonal,0
10493978,Disco,Seasonal,0
10409096,Disco,Seasonal,0
10552086,Disco,Seasonal,0
10515256,Disco,Seasonal,0
10422126,Disco,Seasonal,0
10517318,Disco,Seasonal,0
10558305,Disco,Seasonal,0
10409093,Disco,Seasonal,0
10493023,Disco,Seasonal,0
10560112,Disco,Seasonal,0
10493911,Disco,Seasonal,0
10560111,Disco,Seasonal,0
10493021,Disco,Seasonal,0
10518531,Disco,Seasonal,0
10543721,Disco,Seasonal,0
10527474,Disco,Seasonal,0
10560122,Disco,Seasonal,0
10315349,Disco,Seasonal,0
10468237,Disco,Seasonal,0
10554788,Disco,Seasonal,0
10547912,Disco,Seasonal,0
10473451,Disco,Seasonal,0
10505951,Disco,Seasonal,0
10504674,Disco,Seasonal,0
10505869,Disco,Seasonal,0
10506464,Disco,Seasonal,0
10560116,Disco,Seasonal,0
10482688,Disco,Seasonal,0
10547847,Disco,Seasonal,0
10493007,Disco,Seasonal,0
10549356,Disco,Seasonal,0
10551778,Disco,Seasonal,0
10179838,Disco,Seasonal,0
10547688,Disco,Seasonal,0
10496424,Disco,Seasonal,0
10569187,Disco,Seasonal,0
10434075,Disco,Seasonal,0
10404802,Disco,Seasonal,0
10146552,Disco,Seasonal,0
10475101,Disco,Seasonal,0
10191538,Disco,Seasonal,0
10279882,Disco,Seasonal,0
10515213,Disco,Seasonal,0
10565403,Disco,Seasonal,0
10509098,Disco,Seasonal,0
10517519,Disco,Seasonal,0
10168517,Disco,Seasonal,0
10551776,Disco,Seasonal,0
10465292,Disco,Seasonal,0
10480187,Disco,Seasonal,0
10514788,Disco,Seasonal,0
10560115,Disco,Seasonal,0
10551781,Disco,Seasonal,0
10517338,Disco,Seasonal,0
10515216,Disco,Seasonal,0
10537639,Disco,Seasonal,0
10518540,Disco,Seasonal,0
10541535,Disco,Seasonal,0
10113090,Disco,Seasonal,0
10514218,Disco,Seasonal,0
10557812,Disco,Seasonal,0
10176390,Disco,Seasonal,0
10493026,Disco,Seasonal,0
10551780,Disco,Seasonal,0
10545677,Disco,Seasonal,0
10347031,Disco,Seasonal,0
10303266,Disco,Seasonal,0
10321253,Disco,Seasonal,0
10515231,Disco,Seasonal,0
10361932,Disco,Seasonal,0
10548682,Disco,Seasonal,0
10550604,Disco,Seasonal,0
10508281,Disco,Seasonal,0
10554785,Disco,Seasonal,0
10507522,Disco,Seasonal,0
10146828,Disco,Seasonal,0
10060601,Disco,Seasonal,0
10146703,Disco,Seasonal,0
10401538,Disco,Seasonal,0
10515234,Disco,Seasonal,0
10147925,Disco,Seasonal,0
10561386,Disco,Seasonal,0
10514436,Disco,Seasonal,0
10428528,Disco,Seasonal,0
10394149,Disco,Seasonal,0
10148877,Disco,Seasonal,0
10465328,Disco,Seasonal,0
10405732,Disco,Seasonal,0
10526654,Disco,Seasonal,0
10240279,Disco,Seasonal,0
10399001,Disco,Seasonal,0
10146546,Disco,Seasonal,0
10209576,Disco,Seasonal,0
10520443,Disco,Seasonal,0
10551220,Disco,Seasonal,0
10491838,Disco,Seasonal,0
10408300,Disco,Seasonal,0
10401863,Disco,Seasonal,0
10117236,Disco,Seasonal,0
10509410,Disco,Seasonal,0
10422118,Disco,Seasonal,0
10409097,Disco,Seasonal,0
10467639,Disco,Seasonal,0
10507503,Disco,Seasonal,0
10549309,Disco,Seasonal,0
10426737,Disco,Seasonal,0
10557810,Disco,Seasonal,0
10504442,Disco,Seasonal,0
10545884,Disco,Seasonal,0
10511206,Disco,Seasonal,0
10146693,Disco,Seasonal,0
10362965,Disco,Seasonal,0
10493032,Disco,Seasonal,0
10516212,Disco,Seasonal,0
10560120,Disco,Seasonal,0
10538134,Disco,Seasonal,0
10543731,Disco,Seasonal,0
10469329,Disco,Seasonal,0
10546049,Disco,Seasonal,0
10416876,Disco,Seasonal,0
10468095,Disco,Seasonal,0
10544697,Disco,Seasonal,0
10518527,Disco,Seasonal,0
10549323,Disco,Seasonal,0
10505361,Disco,Seasonal,0
10518535,Disco,Seasonal,0
10495554,Disco,Seasonal,0
10467228,Disco,Seasonal,0
10506083,Disco,Seasonal,0
10514588,Disco,Seasonal,0
10473190,Disco,Seasonal,0
10267492,Disco,Seasonal,0
10550219,Disco,Seasonal,0
10579311,Disco,Seasonal,0
10501867,Disco,Seasonal,0
10493945,Disco,Seasonal,0
10137299,Disco,Seasonal,0
10561388,Disco,Seasonal,0
10145842,Disco,Seasonal,0
10121568,Disco,Seasonal,0
10434081,Disco,Seasonal,0
10185299,Disco,Seasonal,0
10466111,Disco,Seasonal,0
10514793,Disco,Seasonal,0
10349329,Disco,Seasonal,0
10557178,Disco,Seasonal,0
10566684,Disco,Seasonal,0
10552171,Disco,Seasonal,0
10514791,Disco,Seasonal,0
10514773,Disco,Seasonal,0
10505878,Disco,Seasonal,0
10551773,Disco,Seasonal,0
10566681,Disco,Seasonal,0
10514576,Disco,Seasonal,0
10495555,Disco,Seasonal,0
10315336,Disco,Seasonal,0
10517339,Disco,Seasonal,0
10117237,Disco,Seasonal,0
10506179,Disco,Seasonal,0
10468419,Disco,Seasonal,0
10557075,Disco,Seasonal,0
10468416,Disco,Seasonal,0
10465296,Disco,Seasonal,0
10514783,Disco,Seasonal,0
10468232,Disco,Seasonal,0
10326515,Disco,Seasonal,0
10557959,Disco,Seasonal,0
10545062,Disco,Seasonal,0
10509596,Disco,Seasonal,0
10561389,Disco,Seasonal,0
10508921,Disco,Seasonal,0
10493928,Disco,Seasonal,0
10549324,Disco,Seasonal,0
10515257,Disco,Seasonal,0
10522463,Disco,Seasonal,0
10493934,Disco,Seasonal,0
10552167,Disco,Seasonal,0
10508495,Disco,Seasonal,0
10520954,Disco,Seasonal,0
10518530,Disco,Seasonal,0
10493016,Disco,Seasonal,0
10526901,Disco,Seasonal,0
10545679,Disco,Seasonal,0
10554774,Disco,Seasonal,0
10545678,Disco,Seasonal,0
10495256,Disco,Seasonal,0
10531840,Disco,Seasonal,0
10231903,Disco,Seasonal,0
10482666,Disco,Seasonal,0
10561387,Disco,Seasonal,0
10488508,Disco,Seasonal,0
10547695,Disco,Seasonal,0
10339419,Disco,Seasonal,0
10338494,Disco,Seasonal,0
10260346,Disco,Seasonal,0
10515532,Disco,Seasonal,0
10278392,Disco,Seasonal,0
10493923,Disco,Seasonal,0
10288135,Disco,Seasonal,0
10552155,Disco,Seasonal,0
10478040,Disco,Seasonal,0
10546956,Disco,Seasonal,0
10477818,Disco,Seasonal,0
10572509,Disco,Seasonal,0
10557972,Disco,Seasonal,0
10430585,Disco,Seasonal,0
10307808,Disco,Seasonal,0
10547694,Disco,Seasonal,0
10537645,Disco,Seasonal,0
10558307,Disco,Seasonal,0
10537648,Disco,Seasonal,0
10471339,Disco,Seasonal,0
10417568,Disco,Seasonal,0
10515238,Disco,Seasonal,0
10551771,Disco,Seasonal,0
10515210,Disco,Seasonal,0
10499282,Disco,Seasonal,0
10277232,Disco,Seasonal,0
10407419,Disco,Seasonal,0
10544270,Disco,Seasonal,0
10591974,Disco,Seasonal,0
10503171,Disco,Seasonal,0
10554775,Disco,Seasonal,0
10398989,Disco,Seasonal,0
10494252,Disco,Seasonal,0
10513257,Disco,Seasonal,0
10494560,Disco,Seasonal,0
10554779,Disco,Seasonal,0
10506626,Disco,Seasonal,0
10503168,Disco,Seasonal,0
10415200,Disco,Seasonal,0
10513984,Disco,Seasonal,0
10557960,Disco,Seasonal,0
10514800,Disco,Seasonal,0
10552169,Disco,Seasonal,0
10545674,Disco,Seasonal,0
10554791,Disco,Seasonal,0
10317469,Disco,Seasonal,0
10271445,Disco,Seasonal,0
10467631,Disco,Seasonal,0
10188405,Disco,Seasonal,0
10515500,Disco,Seasonal,0
10325193,Disco,Seasonal,0
10509419,Disco,Seasonal,0
10517317,Disco,Seasonal,0
10488735,Disco,Seasonal,0
10515501,Disco,Seasonal,0
10551777,Disco,Seasonal,0
10549425,Disco,Seasonal,0
10505342,Disco,Seasonal,0
10423358,Disco,Seasonal,0
10520429,Disco,Seasonal,0
10321271,Disco,Seasonal,0
10513983,Disco,Seasonal,0
10370626,Disco,Seasonal,0
10423357,Disco,Seasonal,0
10549361,Disco,Seasonal,0
10396642,Disco,Seasonal,0
10570180,Disco,Seasonal,0
10579301,Disco,Seasonal,0
10579309,Disco,Seasonal,0
10569018,Disco,Seasonal,0
10407222,Disco,Seasonal,0
10507766,Disco,Seasonal,0
10569019,Disco,Seasonal,0
10579306,Disco,Seasonal,0
10511578,Disco,Seasonal,0
10231914,Disco,Seasonal,0
10279874,Disco,Seasonal,0
10117025,Disco,Seasonal,0
10104250,Disco,Seasonal,0
10263007,Disco,Seasonal,0
10217256,Disco,Seasonal,0
10277692,Disco,Seasonal,0
10388338,Disco,Seasonal,0
10503045,Disco,Seasonal,0
10116824,Disco,Seasonal,0
10516488,Disco,Seasonal,0
10254479,Disco,Seasonal,0
10388326,Disco,Seasonal,0
10493668,Disco,Seasonal,0
10514782,Disco,Seasonal,0
10210312,Disco,Seasonal,0
10514158,Disco,Seasonal,0
10146691,Disco,Seasonal,0
10398125,Disco,Seasonal,0
10552152,Disco,Seasonal,0
10544081,Disco,Seasonal,0
10137295,Disco,Seasonal,0
10551772,Disco,Seasonal,0
10527890,Disco,Seasonal,0
10491856,Disco,Seasonal,0
10525187,Disco,Seasonal,0
10480188,Disco,Seasonal,0
10441772,Disco,Seasonal,0
10522462,Disco,Seasonal,0
10514775,Disco,Seasonal,0
10520061,Disco,Seasonal,0
10407427,Disco,Seasonal,0
10467079,Disco,Seasonal,0
10271438,Disco,Seasonal,0
10556871,Disco,Seasonal,0
10277534,Disco,Seasonal,0
10463815,Disco,Seasonal,0
10502396,Disco,Seasonal,0
10484833,Disco,Seasonal,0
10505365,Disco,Seasonal,0
10544349,Disco,Seasonal,0
10560107,Disco,Seasonal,0
10554787,Disco,Seasonal,0
10514574,Disco,Seasonal,0
10491845,Disco,Seasonal,0
10493930,Disco,Seasonal,0
10482623,Disco,Seasonal,0
10404540,Disco,Seasonal,0
10507657,Disco,Seasonal,0
10395946,Disco,Seasonal,0
10545092,Disco,Seasonal,0
10323767,Disco,Seasonal,0
10588654,Disco,Seasonal,0
10537644,Disco,Seasonal,0
10568973,Disco,Seasonal,0
10514794,Disco,Seasonal,0
10494262,Disco,Seasonal,0
10543759,Disco,Seasonal,0
10504478,Disco,Seasonal,0
10504476,Disco,Seasonal,0
10520423,Disco,Seasonal,0
10520430,Disco,Seasonal,0
10544451,Disco,Seasonal,0
10506170,Disco,Seasonal,0
10514157,Disco,Seasonal,0
10359554,Disco,Seasonal,0
10550595,Disco,Seasonal,0
10467636,Disco,Seasonal,0
10473768,Disco,Seasonal,0
10506403,Disco,Seasonal,0
10538433,Disco,Seasonal,0
10579310,Disco,Seasonal,0
10064563,Disco,Seasonal,0
10477796,Disco,Seasonal,0
10146710,Disco,Seasonal,0
10314415,Disco,Seasonal,0
10289645,Disco,Seasonal,0
10263935,Disco,Seasonal,0
10171152,Disco,Seasonal,0
10466327,Disco,Seasonal,0
10499293,Disco,Seasonal,0
10519854,Disco,Seasonal,0
10198151,Disco,Seasonal,0
10513874,Disco,Seasonal,0
10271437,Disco,Seasonal,0
10245107,Disco,Seasonal,0
10133613,Disco,Seasonal,0
10480165,Disco,Seasonal,0
10466103,Disco,Seasonal,0
10517774,Disco,Seasonal,0
10468779,Disco,Seasonal,0
10406886,Disco,Seasonal,0
10572513,Disco,Seasonal,0
10469580,Disco,Seasonal,0
10468215,Disco,Seasonal,0
10146708,Disco,Seasonal,0
10282376,Disco,Seasonal,0
10585098,Disco,Seasonal,0
10468218,Disco,Seasonal,0
10542605,Disco,Seasonal,0
10522370,Disco,Seasonal,0
10209571,Disco,Seasonal,0
10514426,Disco,Seasonal,0
10277233,Disco,Seasonal,0
10514792,Disco,Seasonal,0
10416908,Disco,Seasonal,0
10443715,Disco,Seasonal,0
10227578,Disco,Seasonal,0
10545707,Disco,Seasonal,0
10277516,Disco,Seasonal,0
10514786,Disco,Seasonal,0
10535114,Disco,Seasonal,0
10146754,Disco,Seasonal,0
10147090,Disco,Seasonal,0
10546177,Disco,Seasonal,0
10504482,Disco,Seasonal,0
10514922,Disco,Seasonal,0
10514260,Disco,Seasonal,0
10515504,Disco,Seasonal,0
10556872,Disco,Seasonal,0
10484474,Disco,Seasonal,0
10554778,Disco,Seasonal,0
10506480,Disco,Seasonal,0
10438034,Disco,Seasonal,0
10504430,Disco,Seasonal,0
10514258,Disco,Seasonal,0
10547905,Disco,Seasonal,0
10557807,Disco,Seasonal,0
10545480,Disco,Seasonal,0
10527865,Disco,Seasonal,0
10506080,Disco,Seasonal,0
10495558,Disco,Seasonal,0
10482681,Disco,Seasonal,0
10493910,Disco,Seasonal,0
10543739,Disco,Seasonal,0
10117949,Disco,Seasonal,0
10554786,Disco,Seasonal,0
10527888,Disco,Seasonal,0
10557814,Disco,Seasonal,0
10468094,Disco,Seasonal,0
10544210,Disco,Seasonal,0
10514012,Disco,Seasonal,0
10543745,Disco,Seasonal,0
10515494,Disco,Seasonal,0
10548703,Disco,Seasonal,0
10545066,Disco,Seasonal,0
10506171,Disco,Seasonal,0
10422115,Disco,Seasonal,0
10515524,Disco,Seasonal,0
10547463,Disco,Seasonal,0
10491842,Disco,Seasonal,0
10278115,Disco,Seasonal,0
10507134,Disco,Seasonal,0
10274097,Disco,Seasonal,0
10423356,Disco,Seasonal,0
10493669,Disco,Seasonal,0
10467546,Disco,Seasonal,0
10570184,Disco,Seasonal,0
10579313,Disco,Seasonal,0
10579296,Disco,Seasonal,0
10579314,Disco,Seasonal,0
10146554,Disco,Seasonal,0
10146711,Disco,Seasonal,0
10198153,Disco,Seasonal,0
10220486,Disco,Seasonal,0
10488533,Disco,Seasonal,0
10499288,Disco,Seasonal,0
10109249,Disco,Seasonal,0
10492037,Disco,Seasonal,0
10547603,Disco,Seasonal,0
10397738,Disco,Seasonal,0
10526662,Disco,Seasonal,0
10325750,Disco,Seasonal,0
10493977,Disco,Seasonal,0
10556869,Disco,Seasonal,0
10332528,Disco,Seasonal,0
10512697,Disco,Seasonal,0
10508114,Disco,Seasonal,0
10295496,Disco,Seasonal,0
10503044,Disco,Seasonal,0
10205669,Disco,Seasonal,0
10406053,Disco,Seasonal,0
10515508,Disco,Seasonal,0
10473217,Disco,Seasonal,0
10529401,Disco,Seasonal,0
10401596,Disco,Seasonal,0
10494256,Disco,Seasonal,0
10277201,Disco,Seasonal,0
10514448,Disco,Seasonal,0
10508491,Disco,Seasonal,0
10525193,Disco,Seasonal,0
10548687,Disco,Seasonal,0
10145619,Disco,Seasonal,0
10548730,Disco,Seasonal,0
10515218,Disco,Seasonal,0
10557956,Disco,Seasonal,0
10552165,Disco,Seasonal,0
10465100,Disco,Seasonal,0
10514259,Disco,Seasonal,0
10514224,Disco,Seasonal,0
10397869,Disco,Seasonal,0
10454518,Disco,Seasonal,0
10480882,Disco,Seasonal,0
10552091,Disco,Seasonal,0
10546953,Disco,Seasonal,0
10542610,Disco,Seasonal,0
10553430,Disco,Seasonal,0
10514265,Disco,Seasonal,0
10506077,Disco,Seasonal,0
10468422,Disco,Seasonal,0
10506060,Disco,Seasonal,0
10506618,Disco,Seasonal,0
10363568,Disco,Seasonal,0
10401786,Disco,Seasonal,0
10260026,Disco,Seasonal,0
10483848,Disco,Seasonal,0
10493022,Disco,Seasonal,0
10482680,Disco,Seasonal,0
10515496,Disco,Seasonal,0
10548723,Disco,Seasonal,0
10493986,Disco,Seasonal,0
10512696,Disco,Seasonal,0
10210300,Disco,Seasonal,0
10546097,Disco,Seasonal,0
10491837,Disco,Seasonal,0
10506413,Disco,Seasonal,0
10493992,Disco,Seasonal,0
10543741,Disco,Seasonal,0
10505963,Disco,Seasonal,0
10288428,Disco,Seasonal,0
10551218,Disco,Seasonal,0
10311267,Disco,Seasonal,0
10546092,Disco,Seasonal,0
10506489,Disco,Seasonal,0
10527968,Disco,Seasonal,0
10545676,Disco,Seasonal,0
10109962,Disco,Seasonal,0
10401795,Disco,Seasonal,0
10567372,Disco,Seasonal,0
10504091,Disco,Seasonal,0
10482395,Disco,Seasonal,0
10496589,Disco,Seasonal,0
10537625,Disco,Seasonal,0
10403356,Disco,Seasonal,0
10561385,Disco,Seasonal,0
10427337,Disco,Seasonal,0
10473226,Disco,Seasonal,0
10277198,Disco,Seasonal,0
10572506,Disco,Seasonal,0
10418027,Disco,Seasonal,0
10172280,Disco,Seasonal,0
10279873,Disco,Seasonal,0
10317464,Disco,Seasonal,0
10537638,Disco,Seasonal,0
10347739,Disco,Seasonal,0
10366750,Disco,Seasonal,0
10506462,Disco,Seasonal,0
10514040,Disco,Seasonal,0
10434086,Disco,Seasonal,0
10337759,Disco,Seasonal,0
10509421,Disco,Seasonal,0
10277231,Disco,Seasonal,0
10546933,Disco,Seasonal,0
10544452,Disco,Seasonal,0
10283502,Disco,Seasonal,0
10449008,Disco,Seasonal,0
10522499,Disco,Seasonal,0
10146690,Disco,Seasonal,0
10540922,Disco,Seasonal,0
10494249,Disco,Seasonal,0
10229172,Disco,Seasonal,0
10557071,Disco,Seasonal,0
10289432,Disco,Seasonal,0
10592760,Disco,Seasonal,0
10388361,Disco,Seasonal,0
10191540,Disco,Seasonal,0
10288432,Disco,Seasonal,0
10544429,Disco,Seasonal,0
10514417,Disco,Seasonal,0
10515243,Disco,Seasonal,0
10358735,Disco,Seasonal,0
10139913,Disco,Seasonal,0
10556897,Disco,Seasonal,0
10271440,Disco,Seasonal,0
10260564,Disco,Seasonal,0
10288307,Disco,Seasonal,0
10146697,Disco,Seasonal,0
10509414,Disco,Seasonal,0
10405734,Disco,Seasonal,0
10493010,Disco,Seasonal,0
10465205,Disco,Seasonal,0
10556867,Disco,Seasonal,0
10422068,Disco,Seasonal,0
10271443,Disco,Seasonal,0
10545682,Disco,Seasonal,0
10557169,Disco,Seasonal,0
10322842,Disco,Seasonal,0
10504443,Disco,Seasonal,0
10483812,Disco,Seasonal,0
10545886,Disco,Seasonal,0
10507651,Disco,Seasonal,0
10544922,Disco,Seasonal,0
10549371,Disco,Seasonal,0
10547762,Disco,Seasonal,0
10494405,Disco,Seasonal,0
10514958,Disco,Seasonal,0
10559149,Disco,Seasonal,0
10477971,Disco,Seasonal,0
10346898,Disco,Seasonal,0
10482369,Disco,Seasonal,0
10539866,Disco,Seasonal,0
10314144,Disco,Seasonal,0
10271420,Disco,Seasonal,0
10243150,Disco,Seasonal,0
10416352,Disco,Seasonal,0
10505954,Disco,Seasonal,0
10405937,Disco,Seasonal,0
10489611,Disco,Seasonal,0
10391126,Disco,Seasonal,0
10546935,Disco,Seasonal,0
10346888,Disco,Seasonal,0
10308871,Disco,Seasonal,0
10278113,Disco,Seasonal,0
10515259,Disco,Seasonal,0
10467635,Disco,Seasonal,0
10506075,Disco,Seasonal,0
10477814,Disco,Seasonal,0
10551219,Disco,Seasonal,0
10447878,Disco,Seasonal,0
10519564,Disco,Seasonal,0
10505564,Disco,Seasonal,0
10544267,Disco,Seasonal,0
10172278,Disco,Seasonal,0
10332550,Disco,Seasonal,0
10516485,Disco,Seasonal,0
10515644,Disco,Seasonal,0
10432326,Disco,Seasonal,0
10515258,Disco,Seasonal,0
10552166,Disco,Seasonal,0
10514784,Disco,Seasonal,0
10405733,Disco,Seasonal,0
10556861,Disco,Seasonal,0
10494285,Disco,Seasonal,0
10310331,Disco,Seasonal,0
10311319,Disco,Seasonal,0
10482685,Disco,Seasonal,0
10493998,Disco,Seasonal,0
10547595,Disco,Seasonal,0
10505366,Disco,Seasonal,0
10527966,Disco,Seasonal,0
10493985,Disco,Seasonal,0
10315299,Disco,Seasonal,0
10074063,Disco,Seasonal,0
10557131,Disco,Seasonal,0
10513966,Disco,Seasonal,0
10317454,Disco,Seasonal,0
10557957,Disco,Seasonal,0
10491105,Disco,Seasonal,0
10146548,Disco,Seasonal,0
10505961,Disco,Seasonal,0
10416265,Disco,Seasonal,0
10398372,Disco,Seasonal,0
10546797,Disco,Seasonal,0
10421359,Disco,Seasonal,0
10515621,Disco,Seasonal,0
10238994,Disco,Seasonal,0
10557072,Disco,Seasonal,0
10514147,Disco,Seasonal,0
10346902,Disco,Seasonal,0
10556873,Disco,Seasonal,0
10515255,Disco,Seasonal,0
10350545,Disco,Seasonal,0
10211497,Disco,Seasonal,0
10505373,Disco,Seasonal,0
10514148,Disco,Seasonal,0
10520426,Disco,Seasonal,0
10317434,Disco,Seasonal,0
10513977,Disco,Seasonal,0
10515499,Disco,Seasonal,0
10557136,Disco,Seasonal,0
10515221,Disco,Seasonal,0
10545093,Disco,Seasonal,0
10505975,Disco,Seasonal,0
10465060,Disco,Seasonal,0
10549316,Disco,Seasonal,0
10546148,Disco,Seasonal,0
10347030,Disco,Seasonal,0
10507111,Disco,Seasonal,0
10417115,Disco,Seasonal,0
10570186,Disco,Seasonal,0
10520019,Disco,Seasonal,0
10578679,Disco,Seasonal,0
10579297,Disco,Seasonal,0
10530228,Disco,Seasonal,0
10346868,Disco,Seasonal,0
10400736,Disco,Seasonal,0
10198184,Disco,Seasonal,0
10148208,Disco,Seasonal,0
10530246,Disco,Seasonal,0
10491864,Disco,Seasonal,0
10491104,Disco,Seasonal,0
10537636,Disco,Seasonal,0
10198146,Disco,Seasonal,0
10223712,Disco,Seasonal,0
10170221,Disco,Seasonal,0
10506316,Disco,Seasonal,0
10232156,Disco,Seasonal,0
10530244,Disco,Seasonal,0
10125640,Disco,Seasonal,0
10557172,Disco,Seasonal,0
10477324,Disco,Seasonal,0
10388355,Disco,Seasonal,0
10494750,Disco,Seasonal,0
10333994,Disco,Seasonal,0
10572508,Disco,Seasonal,0
10346899,Disco,Seasonal,0
10198162,Disco,Seasonal,0
10548676,Disco,Seasonal,0
10530231,Disco,Seasonal,0
10489649,Disco,Seasonal,0
10506062,Disco,Seasonal,0
10557155,Disco,Seasonal,0
10516481,Disco,Seasonal,0
10515229,Disco,Seasonal,0
10271436,Disco,Seasonal,0
10513732,Disco,Seasonal,0
10515457,Disco,Seasonal,0
10443711,Disco,Seasonal,0
10552153,Disco,Seasonal,0
10177571,Disco,Seasonal,0
10170192,Disco,Seasonal,0
10557069,Disco,Seasonal,0
10315300,Disco,Seasonal,0
10495715,Disco,Seasonal,0
10506856,Disco,Seasonal,0
10181100,Disco,Seasonal,0
10198465,Disco,Seasonal,0
10514482,Disco,Seasonal,0
10528400,Disco,Seasonal,0
10547604,Disco,Seasonal,0
10513548,Disco,Seasonal,0
10557811,Disco,Seasonal,0
10513967,Disco,Seasonal,0
10359510,Disco,Seasonal,0
10514058,Disco,Seasonal,0
10483017,Disco,Seasonal,0
10493932,Disco,Seasonal,0
10441798,Disco,Seasonal,0
10480962,Disco,Seasonal,0
10515224,Disco,Seasonal,0
10400805,Disco,Seasonal,0
10494251,Disco,Seasonal,0
10515217,Disco,Seasonal,0
10505375,Disco,Seasonal,0
10493036,Disco,Seasonal,0
10556121,Disco,Seasonal,0
10405724,Disco,Seasonal,0
10512086,Disco,Seasonal,0
10566687,Disco,Seasonal,0
10545180,Disco,Seasonal,0
10263083,Disco,Seasonal,0
10508998,Disco,Seasonal,0
10514055,Disco,Seasonal,0
10526652,Disco,Seasonal,0
10263022,Disco,Seasonal,0
10568979,Disco,Seasonal,0
10514813,Disco,Seasonal,0
10539867,Disco,Seasonal,0
10509423,Disco,Seasonal,0
10480880,Disco,Seasonal,0
10388354,Disco,Seasonal,0
10358054,Disco,Seasonal,0
10514586,Disco,Seasonal,0
10467501,Disco,Seasonal,0
10557144,Disco,Seasonal,0
10588546,Disco,Seasonal,0
10514010,Disco,Seasonal,0
10556874,Disco,Seasonal,0
10515529,Disco,Seasonal,0
10210320,Disco,Seasonal,0
10557070,Disco,Seasonal,0
10438035,Disco,Seasonal,0
10515249,Disco,Seasonal,0
